Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
Power Meter SN,P0046669
Sensor,S120C
Sensor SN,250305506
Sensor Type,Photodiode
Wavelength,532 nm
Range,Auto,range changed during the measurement.

Start of Measurement,2/2/2026 13:24:27
Elapsed Time,00:00:09:999
Samples,1694

--Statistics--
Minimum [W],0.00050163
Maximum [W],0.00092187
Mean [W],0.00085604
Standard Deviation [W],9.4286E-05
Ratio,1.838 : 1

--Graph Data--
Time (ms),Power (W)
6955.000,0.00081495
6959.000,0.00081508
6962.000,0.00081547
6966.000,0.00081619
6969.000,0.00081717
6974.000,0.00081805
7001.000,0.00082483
7006.000,0.00082571
7020.000,0.00082919
7024.000,0.00083033
7028.000,0.00083206
7032.000,0.00083346
7035.000,0.00083464
7038.000,0.00083604
7042.000,0.00083744
7045.000,0.00083835
7048.000,0.00083913
7052.000,0.00083985
7055.000,0.00084018
7058.000,0.00084112
7062.000,0.00084141
7065.000,0.00084226
7069.000,0.00084285
7072.000,0.00084373
7098.000,0.00084457
7102.000,0.00085367
7105.000,0.00085445
7108.000,0.00085477
7111.000,0.00085552
7115.000,0.00085608
7118.000,0.00085666
7122.000,0.00085715
7147.000,0.0008581
7151.000,0.00086563
7155.000,0.00086569
7158.000,0.00086592
7161.000,0.00086621
7165.000,0.00086638
7168.000,0.00086677
7200.000,0.00086703
7204.000,0.00087325
7207.000,0.00087364
7210.000,0.00087338
7214.000,0.00087341
7217.000,0.00087371
7221.000,0.00087338
7246.000,0.00087315
7250.000,0.00087661
7254.000,0.00087703
7257.000,0.00087745
7260.000,0.00087768
7264.000,0.00087765
7267.000,0.00087723
7271.000,0.00087703
7297.000,0.00087706
7300.000,0.00087935
7304.000,0.00087983
7309.000,0.00088117
7312.000,0.00088133
7316.000,0.00088133
7319.000,0.00088137
7322.000,0.00088163
7326.000,0.00088153
7329.000,0.00088137
7333.000,0.0008813
7336.000,0.00088163
7340.000,0.00088234
7344.000,0.00088257
7347.000,0.00088322
7350.000,0.00088368
7354.000,0.00088446
7357.000,0.00088544
7360.000,0.00088612
7363.000,0.00088668
7366.000,0.00088671
7369.000,0.00088671
7373.000,0.00088668
7401.000,0.00088658
7405.000,0.00088756
7408.000,0.00088824
7412.000,0.00088902
7415.000,0.00088945
7420.000,0.00088932
7446.000,0.00088935
7453.000,0.00088958
7456.000,0.0008901
7459.000,0.00089137
7462.000,0.00089183
7466.000,0.00089225
7469.000,0.00089264
7472.000,0.00089293
7501.000,0.000893
7504.000,0.00089346
7507.000,0.00089352
7511.000,0.0008943
7515.000,0.00089499
7518.000,0.00089567
7521.000,0.00089583
7547.000,0.00089603
7550.000,0.00089541
7554.000,0.00089492
7557.000,0.00089561
7560.000,0.000896
7564.000,0.00089665
7567.000,0.0008972
7570.000,0.00089779
7599.000,0.00089864
7602.000,0.00089782
7606.000,0.00089789
7609.000,0.00089818
7612.000,0.00089873
7616.000,0.00089896
7619.000,0.00089997
7622.000,0.00090043
7626.000,0.00090085
7629.000,0.00090199
7633.000,0.00090167
7636.000,0.00090154
7640.000,0.0009018
7643.000,0.00090176
7646.000,0.00090137
7650.000,0.00090098
7653.000,0.00090072
7656.000,0.00090066
7660.000,0.00090108
7663.000,0.00090115
7666.000,0.00090154
7669.000,0.00090186
7673.000,0.00090232
7699.000,0.000903
7702.000,0.00090297
7708.000,0.00090219
7711.000,0.00090245
7715.000,0.00090242
7718.000,0.00090255
7721.000,0.00090268
7747.000,0.00090291
7750.000,0.00090499
7754.000,0.00090457
7758.000,0.00090418
7761.000,0.00090356
7764.000,0.00090385
7767.000,0.00090405
7770.000,0.00090408
7773.000,0.0009044
7803.000,0.00090665
7806.000,0.00090623
7809.000,0.00090607
7813.000,0.00090568
7816.000,0.00090548
7819.000,0.00090545
7823.000,0.00090525
7851.000,0.00090512
7854.000,0.00090734
7858.000,0.00090721
7861.000,0.00090698
7864.000,0.00090672
7867.000,0.00090642
7871.000,0.00090616
7897.000,0.00090616
7900.000,0.00090848
7904.000,0.00090848
7907.000,0.00090835
7910.000,0.00090871
7914.000,0.00090822
7917.000,0.00090796
7921.000,0.0009074
7924.000,0.00090721
7927.000,0.00090721
7931.000,0.00090753
7935.000,0.00090776
7938.000,0.00090766
7943.000,0.00090838
7946.000,0.00090867
7950.000,0.00090923
7953.000,0.00090893
7956.000,0.00090887
7962.000,0.00090903
7966.000,0.00090903
7969.000,0.00090874
7972.000,0.00090835
8001.000,0.00090812
8005.000,0.00090965
8008.000,0.00090946
8011.000,0.00090978
8015.000,0.00090978
8018.000,0.00090936
8021.000,0.0009091
8047.000,0.00090848
8051.000,0.0009091
8055.000,0.00090949
8058.000,0.00090946
8062.000,0.00090942
8065.000,0.00090962
8069.000,0.00090985
8072.000,0.00090942
8099.000,0.00090919
8102.000,0.00090887
8105.000,0.00090929
8108.000,0.00090949
8112.000,0.00090942
8115.000,0.00090978
8119.000,0.00091004
8122.000,0.00091011
8148.000,0.00090988
8151.000,0.00090828
8154.000,0.00090887
8158.000,0.00090906
8161.000,0.00090919
8164.000,0.00090942
8167.000,0.00091004
8171.000,0.00091043
8199.000,0.0009104
8202.000,0.00090822
8206.000,0.00090864
8209.000,0.00090884
8215.000,0.00090972
8228.000,0.00091138
8232.000,0.00091089
8235.000,0.00091037
8239.000,0.00090991
8242.000,0.00090962
8245.000,0.00090952
8249.000,0.00090874
8252.000,0.00090831
8255.000,0.00090884
8259.000,0.0009088
8262.000,0.00090946
8265.000,0.00090998
8269.000,0.00091043
8272.000,0.0009103
8298.000,0.00091112
8301.000,0.00090936
8305.000,0.00090893
8308.000,0.00090913
8311.000,0.00090929
8315.000,0.00090994
8321.000,0.00091056
8348.000,0.00091105
8353.000,0.00090978
8356.000,0.00090985
8359.000,0.00090965
8363.000,0.00091001
8366.000,0.00091014
8369.000,0.00091063
8373.000,0.00091112
8401.000,0.00091135
8405.000,0.00091024
8408.000,0.0009103
8411.000,0.00091007
8415.000,0.00091043
8418.000,0.0009106
8421.000,0.00091086
8447.000,0.00091092
8450.000,0.0009117
8454.000,0.00091118
8457.000,0.00091089
8460.000,0.00091095
8464.000,0.00091073
8470.000,0.00091069
8473.000,0.00091069
8500.000,0.00091255
8504.000,0.00091206
8508.000,0.00091154
8512.000,0.00091154
8515.000,0.00091125
8519.000,0.00091086
8522.000,0.00091063
8526.000,0.00091073
8529.000,0.00091115
8533.000,0.00091135
8536.000,0.00091183
8540.000,0.00091236
8543.000,0.00091255
8546.000,0.00091301
8550.000,0.00091284
8553.000,0.00091281
8556.000,0.00091265
8560.000,0.00091223
8563.000,0.000912
8566.000,0.00091151
8570.000,0.00091131
8573.000,0.00091092
8601.000,0.00091099
8605.000,0.00091297
8608.000,0.00091265
8611.000,0.00091249
8614.000,0.00091216
8617.000,0.00091167
8620.000,0.00091115
8646.000,0.00091073
8649.000,0.00091275
8653.000,0.00091314
8656.000,0.0009132
8660.000,0.00091311
8663.000,0.00091265
8666.000,0.00091213
8670.000,0.00091135
8673.000,0.00091105
8699.000,0.00091232
8703.000,0.00091278
8706.000,0.00091278
8709.000,0.00091294
8713.000,0.00091262
8716.000,0.00091219
8719.000,0.00091164
8747.000,0.00091099
8751.000,0.00091226
8754.000,0.00091232
8757.000,0.00091249
8761.000,0.00091255
8764.000,0.00091262
8767.000,0.00091219
8771.000,0.00091177
8799.000,0.00091122
8802.000,0.00091157
8806.000,0.0009117
8809.000,0.00091203
8812.000,0.00091245
8816.000,0.00091216
8819.000,0.00091216
8822.000,0.00091167
8828.000,0.00091125
8832.000,0.00091122
8836.000,0.00091099
8839.000,0.00091024
8842.000,0.0009105
8846.000,0.0009104
8849.000,0.00091099
8853.000,0.00091141
8856.000,0.00091148
8860.000,0.0009119
8863.000,0.00091223
8867.000,0.00091245
8870.000,0.00091252
8874.000,0.00091232
8899.000,0.00091082
8903.000,0.00091095
8906.000,0.00091141
8909.000,0.00091148
8913.000,0.00091196
8916.000,0.00091239
8919.000,0.00091304
8923.000,0.00091262
8948.000,0.00091245
8953.000,0.0009102
8956.000,0.00091037
8959.000,0.00091079
8962.000,0.00091095
8966.000,0.00091164
8969.000,0.00091196
8972.000,0.00091255
9000.000,0.00091271
9006.000,0.00091027
9009.000,0.00091076
9013.000,0.00091099
9016.000,0.00091131
9020.000,0.00091164
9023.000,0.0009119
9048.000,0.00091017
9052.000,0.00090975
9055.000,0.00090998
9058.000,0.00090994
9061.000,0.00091047
9065.000,0.00091066
9068.000,0.00091089
9072.000,0.0009117
9097.000,0.00091187
9100.000,0.00091082
9104.000,0.00091037
9107.000,0.0009103
9110.000,0.00091034
9114.000,0.00091089
9117.000,0.00091112
9122.000,0.00091154
9126.000,0.0009117
9129.000,0.00091223
9133.000,0.00091252
9136.000,0.00091252
9140.000,0.00091258
9143.000,0.00091206
9146.000,0.00091216
9150.000,0.00091164
9153.000,0.00091167
9157.000,0.00091095
9160.000,0.00091086
9163.000,0.00091095
9167.000,0.00091102
9170.000,0.00091115
9174.000,0.00091174
9201.000,0.00091232
9205.000,0.00091203
9208.000,0.00091193
9211.000,0.00091174
9215.000,0.00091154
9218.000,0.00091131
9221.000,0.00091148
9247.000,0.00091174
9250.000,0.00091346
9254.000,0.00091311
9260.000,0.00091265
9264.000,0.00091206
9267.000,0.0009117
9271.000,0.00091131
9297.000,0.00091151
9301.000,0.00091356
9304.000,0.00091359
9307.000,0.00091317
9311.000,0.00091297
9314.000,0.00091255
9318.000,0.00091229
9321.000,0.0009118
9347.000,0.00091177
9350.000,0.00091412
9354.000,0.00091402
9357.000,0.00091369
9361.000,0.00091356
9364.000,0.00091317
9367.000,0.00091278
9371.000,0.00091232
9401.000,0.00091196
9405.000,0.00091398
9408.000,0.0009133
9411.000,0.00091346
9415.000,0.00091343
9418.000,0.00091317
9421.000,0.00091291
9436.000,0.00091223
9439.000,0.00091236
9443.000,0.00091239
9456.000,0.00091304
9460.000,0.00091392
9463.000,0.0009134
9467.000,0.0009133
9470.000,0.00091297
9473.000,0.00091291
9501.000,0.00091291
9505.000,0.00091333
9508.000,0.00091379
9514.000,0.00091356
9517.000,0.00091307
9521.000,0.00091311
9546.000,0.00091304
9550.000,0.00091206
9554.000,0.00091226
9557.000,0.00091304
9561.000,0.00091337
9564.000,0.00091353
9568.000,0.0009135
9571.000,0.0009135
9600.000,0.0009133
9603.000,0.0009117
9607.000,0.00091226
9610.000,0.00091252
9614.000,0.0009133
9617.000,0.00091359
9620.000,0.00091372
9624.000,0.00091356
9649.000,0.00091122
9652.000,0.00091141
9655.000,0.00091151
9659.000,0.00091187
9662.000,0.00091278
9666.000,0.00091327
9669.000,0.00091359
9673.000,0.00091314
9698.000,0.00091307
9702.000,0.00091141
9705.000,0.00091161
9708.000,0.0009117
9711.000,0.00091213
9715.000,0.00091236
9718.000,0.00091314
9722.000,0.00091346
9726.000,0.0009133
9729.000,0.00091324
9733.000,0.00091271
9736.000,0.00091291
9740.000,0.00091223
9744.000,0.00091164
9748.000,0.00091105
9751.000,0.00091095
9755.000,0.00091118
9758.000,0.00091151
9762.000,0.00091187
9768.000,0.00091278
9771.000,0.00091311
9799.000,0.00091346
9803.000,0.00091144
9807.000,0.0009118
9810.000,0.0009117
9814.000,0.00091177
9817.000,0.00091223
9821.000,0.00091304
9846.000,0.00091311
9849.000,0.0009118
9854.000,0.00091187
9857.000,0.00091203
9860.000,0.0009119
9864.000,0.00091196
9867.000,0.00091268
9871.000,0.00091284
9899.000,0.00091304
9902.000,0.00091236
9905.000,0.00091203
9909.000,0.0009119
9912.000,0.00091223
9915.000,0.00091229
9919.000,0.00091223
9922.000,0.00091236
9948.000,0.00091317
9951.000,0.00091301
9955.000,0.00091307
9958.000,0.00091265
9961.000,0.00091288
9965.000,0.00091268
9968.000,0.00091255
9972.000,0.00091275
9999.000,0.00091262
