Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
6300.000,3.4045E-05
6304.000,3.4045E-05
6308.000,3.4075E-05
6333.000,3.4078E-05
6336.000,3.3993E-05
6342.000,3.3983E-05
6348.000,3.3977E-05
6351.000,3.398E-05
6354.000,3.401E-05
6362.000,3.4026E-05
6385.000,3.4013E-05
6388.000,3.4016E-05
6392.000,3.4016E-05
6395.000,3.398E-05
6399.000,3.4016E-05
6403.000,3.4006E-05
6406.000,3.4042E-05
6410.000,3.4026E-05
6437.000,3.4032E-05
6440.000,3.3977E-05
6443.000,3.3944E-05
6447.000,3.3925E-05
6450.000,3.3931E-05
6454.000,3.3915E-05
6457.000,3.398E-05
6461.000,3.3997E-05
6487.000,3.4003E-05
6490.000,3.398E-05
6494.000,3.3954E-05
6497.000,3.3941E-05
6500.000,3.3925E-05
6504.000,3.3951E-05
6507.000,3.3961E-05
6511.000,3.3993E-05
6514.000,3.3997E-05
6518.000,3.4036E-05
6522.000,3.4055E-05
6525.000,3.4081E-05
6529.000,3.4075E-05
6532.000,3.4075E-05
6535.000,3.4036E-05
6539.000,3.4039E-05
6542.000,3.401E-05
6545.000,3.3941E-05
6549.000,3.3921E-05
6552.000,3.3886E-05
6555.000,3.3935E-05
6559.000,3.3944E-05
6584.000,3.3961E-05
6587.000,3.4032E-05
6591.000,3.4013E-05
6595.000,3.3983E-05
6598.000,3.3964E-05
6604.000,3.3948E-05
6607.000,3.3935E-05
6611.000,3.3935E-05
6640.000,3.4072E-05
6654.000,3.3931E-05
6657.000,3.3928E-05
6660.000,3.3915E-05
6686.000,3.3941E-05
6689.000,3.4065E-05
6692.000,3.4029E-05
6696.000,3.4019E-05
6699.000,3.4003E-05
6703.000,3.4E-05
6706.000,3.397E-05
6709.000,3.397E-05
6737.000,3.3935E-05
6740.000,3.4078E-05
6744.000,3.4032E-05
6748.000,3.3993E-05
6752.000,3.3993E-05
6755.000,3.3974E-05
6759.000,3.3944E-05
6764.000,3.3928E-05
6789.000,3.401E-05
6793.000,3.4036E-05
6796.000,3.4026E-05
6800.000,3.4023E-05
6803.000,3.4013E-05
6807.000,3.397E-05
6810.000,3.3967E-05
6816.000,3.3889E-05
6820.000,3.3869E-05
6824.000,3.3882E-05
6827.000,3.3899E-05
6830.000,3.3912E-05
6834.000,3.3967E-05
6837.000,3.3967E-05
6843.000,3.401E-05
6846.000,3.4019E-05
6850.000,3.4003E-05
6853.000,3.3964E-05
6859.000,3.3961E-05
6884.000,3.3935E-05
6888.000,3.397E-05
6892.000,3.3987E-05
6895.000,3.4023E-05
6898.000,3.4026E-05
6902.000,3.4006E-05
6905.000,3.4016E-05
6908.000,3.401E-05
6933.000,3.3967E-05
6937.000,3.3954E-05
6940.000,3.3997E-05
6944.000,3.3997E-05
6947.000,3.4016E-05
6950.000,3.401E-05
6953.000,3.401E-05
6957.000,3.4023E-05
6960.000,3.4003E-05
6985.000,3.3957E-05
6988.000,3.3964E-05
6992.000,3.399E-05
6995.000,3.3983E-05
6998.000,3.399E-05
7002.000,3.4026E-05
7006.000,3.4036E-05
7009.000,3.4029E-05
7036.000,3.4013E-05
7040.000,3.3974E-05
7043.000,3.4E-05
7046.000,3.4016E-05
7050.000,3.399E-05
7053.000,3.4006E-05
7057.000,3.4049E-05
7061.000,3.4049E-05
7087.000,3.3961E-05
7091.000,3.3977E-05
7094.000,3.398E-05
7098.000,3.3983E-05
7102.000,3.4019E-05
7105.000,3.4049E-05
7108.000,3.4072E-05
7118.000,3.4078E-05
7122.000,3.4036E-05
7125.000,3.4036E-05
7129.000,3.4026E-05
7132.000,3.398E-05
7136.000,3.3964E-05
7139.000,3.3974E-05
7143.000,3.399E-05
7146.000,3.3983E-05
7150.000,3.4003E-05
7154.000,3.4036E-05
7157.000,3.4075E-05
7160.000,3.4094E-05
7185.000,3.4098E-05
7189.000,3.397E-05
7193.000,3.3944E-05
7196.000,3.3944E-05
7199.000,3.398E-05
7202.000,3.399E-05
7206.000,3.4052E-05
7209.000,3.4055E-05
7236.000,3.4055E-05
7240.000,3.3964E-05
7244.000,3.3948E-05
7247.000,3.3908E-05
7250.000,3.3908E-05
7253.000,3.3948E-05
7257.000,3.3987E-05
7260.000,3.4019E-05
7285.000,3.4049E-05
7288.000,3.3951E-05
7292.000,3.3941E-05
7295.000,3.3918E-05
7298.000,3.3899E-05
7302.000,3.3908E-05
7305.000,3.3935E-05
7309.000,3.3961E-05
7334.000,3.4E-05
7337.000,3.3983E-05
7341.000,3.3954E-05
7344.000,3.3925E-05
7347.000,3.3902E-05
7351.000,3.3889E-05
7354.000,3.3899E-05
7358.000,3.3892E-05
7362.000,3.3948E-05
7388.000,3.3957E-05
7393.000,3.3918E-05
7396.000,3.3912E-05
7399.000,3.3899E-05
7402.000,3.3899E-05
7406.000,3.3925E-05
7409.000,3.3935E-05
7415.000,3.3951E-05
7419.000,3.3993E-05
7423.000,3.4E-05
7426.000,3.4016E-05
7429.000,3.4026E-05
7433.000,3.4006E-05
7437.000,3.3987E-05
7441.000,3.3997E-05
7444.000,3.3993E-05
7455.000,3.3967E-05
7458.000,3.3967E-05
7483.000,3.3931E-05
7487.000,3.4026E-05
7490.000,3.4072E-05
7494.000,3.4029E-05
7497.000,3.4023E-05
7500.000,3.4016E-05
7503.000,3.3997E-05
7507.000,3.3987E-05
7510.000,3.3993E-05
7535.000,3.4068E-05
7539.000,3.4072E-05
7542.000,3.4091E-05
7546.000,3.4075E-05
7549.000,3.4045E-05
7552.000,3.4026E-05
7556.000,3.4036E-05
7559.000,3.399E-05
7584.000,3.3951E-05
7588.000,3.4072E-05
7591.000,3.4091E-05
7594.000,3.4107E-05
7598.000,3.4075E-05
7602.000,3.4052E-05
7605.000,3.4013E-05
7608.000,3.4E-05
7636.000,3.3957E-05
7639.000,3.4045E-05
7643.000,3.4023E-05
7649.000,3.4016E-05
7653.000,3.4006E-05
7657.000,3.3977E-05
7663.000,3.3964E-05
7667.000,3.3921E-05
7671.000,3.3941E-05
7674.000,3.3925E-05
7677.000,3.3931E-05
7681.000,3.3935E-05
7684.000,3.3935E-05
7688.000,3.3974E-05
7691.000,3.3951E-05
7695.000,3.3948E-05
7698.000,3.3948E-05
7701.000,3.3964E-05
7704.000,3.398E-05
7708.000,3.3974E-05
7711.000,3.3957E-05
7741.000,3.3925E-05
7744.000,3.3912E-05
7748.000,3.3918E-05
7751.000,3.3928E-05
7755.000,3.3941E-05
7758.000,3.3944E-05
7783.000,3.3925E-05
7787.000,3.3892E-05
7790.000,3.3912E-05
7794.000,3.3915E-05
7797.000,3.3902E-05
7800.000,3.3931E-05
7803.000,3.3954E-05
7807.000,3.398E-05
7810.000,3.3954E-05
7838.000,3.3948E-05
7842.000,3.3993E-05
7846.000,3.3977E-05
7849.000,3.3977E-05
7884.000,3.3987E-05
7887.000,3.3967E-05
7891.000,3.4016E-05
7894.000,3.399E-05
7897.000,3.4003E-05
7904.000,3.4006E-05
7907.000,3.4036E-05
7910.000,3.4026E-05
7935.000,3.4032E-05
7939.000,3.4023E-05
7942.000,3.4032E-05
7945.000,3.4045E-05
7949.000,3.4026E-05
7952.000,3.4036E-05
7955.000,3.4068E-05
7959.000,3.4072E-05
7963.000,3.4068E-05
7967.000,3.4091E-05
7970.000,3.4078E-05
7973.000,3.4094E-05
7977.000,3.4062E-05
7980.000,3.4085E-05
7983.000,3.4094E-05
7988.000,3.4088E-05
7991.000,3.4098E-05
7994.000,3.4094E-05
7998.000,3.4065E-05
8001.000,3.4062E-05
8005.000,3.4055E-05
8009.000,3.4055E-05
8037.000,3.4094E-05
8041.000,3.4124E-05
8044.000,3.412E-05
8048.000,3.4124E-05
8051.000,3.4107E-05
8054.000,3.4153E-05
8058.000,3.4124E-05
8085.000,3.4143E-05
8089.000,3.4111E-05
8093.000,3.4117E-05
8096.000,3.4085E-05
8100.000,3.4075E-05
8103.000,3.4068E-05
8107.000,3.4081E-05
8133.000,3.4094E-05
8137.000,3.4127E-05
8140.000,3.413E-05
8144.000,3.4114E-05
8147.000,3.4114E-05
8150.000,3.4088E-05
8156.000,3.4098E-05
8159.000,3.4088E-05
8184.000,3.4062E-05
8187.000,3.4104E-05
8194.000,3.4078E-05
8197.000,3.4072E-05
8201.000,3.4075E-05
8204.000,3.4078E-05
8208.000,3.4042E-05
8236.000,3.4026E-05
8239.000,3.413E-05
8243.000,3.4127E-05
8246.000,3.412E-05
8250.000,3.4094E-05
8253.000,3.4098E-05
8257.000,3.4107E-05
8260.000,3.4111E-05
8264.000,3.4072E-05
8268.000,3.4085E-05
8271.000,3.4052E-05
8274.000,3.4068E-05
8277.000,3.4088E-05
8281.000,3.4085E-05
8286.000,3.4085E-05
8290.000,3.4127E-05
8293.000,3.4094E-05
8296.000,3.4104E-05
8299.000,3.4107E-05
8303.000,3.4117E-05
8307.000,3.4085E-05
8310.000,3.4098E-05
8336.000,3.4075E-05
8340.000,3.4094E-05
8343.000,3.4104E-05
8346.000,3.4107E-05
8350.000,3.4134E-05
8353.000,3.4127E-05
8356.000,3.4147E-05
8360.000,3.414E-05
8385.000,3.4111E-05
8389.000,3.4127E-05
8392.000,3.4117E-05
8396.000,3.414E-05
8399.000,3.4124E-05
8403.000,3.4153E-05
8409.000,3.4182E-05
8436.000,3.4163E-05
8439.000,3.4107E-05
8444.000,3.4124E-05
8447.000,3.4111E-05
8451.000,3.413E-05
8455.000,3.4169E-05
8458.000,3.4176E-05
8483.000,3.4179E-05
8487.000,3.4114E-05
8490.000,3.4137E-05
8493.000,3.4143E-05
8497.000,3.413E-05
8500.000,3.416E-05
8504.000,3.4196E-05
8507.000,3.4186E-05
8532.000,3.4196E-05
8536.000,3.4085E-05
8539.000,3.4107E-05
8542.000,3.4094E-05
8546.000,3.4098E-05
8549.000,3.4075E-05
8553.000,3.413E-05
8556.000,3.4147E-05
8559.000,3.4147E-05
8563.000,3.4124E-05
8567.000,3.413E-05
8570.000,3.4134E-05
8574.000,3.4117E-05
8577.000,3.4107E-05
8581.000,3.4088E-05
8584.000,3.4098E-05
8588.000,3.4068E-05
8591.000,3.4094E-05
8594.000,3.4091E-05
8598.000,3.4055E-05
8601.000,3.4094E-05
8605.000,3.4114E-05
8609.000,3.4124E-05
8637.000,3.4104E-05
8640.000,3.4065E-05
8644.000,3.4052E-05
8647.000,3.4029E-05
8650.000,3.4049E-05
8654.000,3.4042E-05
8657.000,3.4055E-05
8688.000,3.4062E-05
8691.000,3.4042E-05
8695.000,3.4013E-05
8698.000,3.398E-05
8702.000,3.4003E-05
8706.000,3.4026E-05
8710.000,3.4042E-05
8736.000,3.4075E-05
8740.000,3.4072E-05
8744.000,3.4036E-05
8748.000,3.4019E-05
8751.000,3.4019E-05
8755.000,3.4019E-05
8758.000,3.4019E-05
8783.000,3.401E-05
8787.000,3.4065E-05
8790.000,3.4068E-05
8802.000,3.4062E-05
8805.000,3.401E-05
8809.000,3.4E-05
8836.000,3.4006E-05
8841.000,3.4163E-05
8845.000,3.4134E-05
8849.000,3.4124E-05
8853.000,3.4098E-05
8856.000,3.4081E-05
8860.000,3.4062E-05
8865.000,3.4068E-05
8868.000,3.4078E-05
8872.000,3.4081E-05
8875.000,3.4107E-05
8878.000,3.4143E-05
8882.000,3.4163E-05
8885.000,3.4156E-05
8889.000,3.4182E-05
8892.000,3.4192E-05
8895.000,3.415E-05
8899.000,3.4114E-05
8902.000,3.4124E-05
8906.000,3.4081E-05
8909.000,3.4085E-05
8935.000,3.4068E-05
8942.000,3.4241E-05
8945.000,3.4222E-05
8948.000,3.4222E-05
8952.000,3.4205E-05
8955.000,3.4192E-05
8958.000,3.4169E-05
8984.000,3.4124E-05
8987.000,3.4196E-05
8991.000,3.4202E-05
8994.000,3.4215E-05
8998.000,3.4192E-05
9001.000,3.4176E-05
9005.000,3.4173E-05
9008.000,3.415E-05
9035.000,3.4156E-05
9038.000,3.4202E-05
9042.000,3.4218E-05
9046.000,3.4202E-05
9049.000,3.4212E-05
9052.000,3.4222E-05
9056.000,3.4215E-05
9059.000,3.4186E-05
9094.000,3.4186E-05
9098.000,3.416E-05
9102.000,3.4163E-05
9105.000,3.4147E-05
9109.000,3.4179E-05
9133.000,3.4147E-05
9137.000,3.4134E-05
9140.000,3.4137E-05
9144.000,3.4137E-05
9147.000,3.4179E-05
9150.000,3.4182E-05
9153.000,3.4196E-05
9156.000,3.4225E-05
9159.000,3.4176E-05
9163.000,3.4179E-05
9167.000,3.416E-05
9170.000,3.4134E-05
9174.000,3.4117E-05
9177.000,3.4107E-05
9180.000,3.4104E-05
9186.000,3.4134E-05
9190.000,3.4156E-05
9196.000,3.4176E-05
9199.000,3.4196E-05
9203.000,3.4202E-05
9208.000,3.4173E-05
9236.000,3.4179E-05
9240.000,3.4124E-05
9244.000,3.4143E-05
9248.000,3.4169E-05
9252.000,3.4189E-05
9255.000,3.4205E-05
9258.000,3.4231E-05
9285.000,3.4202E-05
9289.000,3.412E-05
9292.000,3.416E-05
9295.000,3.4176E-05
9298.000,3.4189E-05
9302.000,3.4186E-05
9305.000,3.4231E-05
9308.000,3.4228E-05
9333.000,3.4225E-05
9336.000,3.415E-05
9339.000,3.4111E-05
9343.000,3.4143E-05
9346.000,3.4156E-05
9349.000,3.4163E-05
9352.000,3.4173E-05
9355.000,3.4182E-05
9358.000,3.4205E-05
9383.000,3.4238E-05
9387.000,3.4186E-05
9390.000,3.4166E-05
9393.000,3.4182E-05
9397.000,3.4163E-05
9400.000,3.4163E-05
9404.000,3.4182E-05
9407.000,3.4192E-05
9410.000,3.4202E-05
9437.000,3.4218E-05
9440.000,3.4166E-05
9444.000,3.4134E-05
9449.000,3.4091E-05
9452.000,3.4117E-05
9456.000,3.4169E-05
9459.000,3.4173E-05
9463.000,3.4196E-05
9467.000,3.4209E-05
9470.000,3.4222E-05
9474.000,3.4228E-05
9477.000,3.4235E-05
9480.000,3.4225E-05
9484.000,3.4202E-05
9487.000,3.4189E-05
9491.000,3.4182E-05
9494.000,3.4169E-05
9497.000,3.4182E-05
9500.000,3.4137E-05
9503.000,3.4156E-05
9506.000,3.4173E-05
9510.000,3.4166E-05
9536.000,3.4189E-05
9539.000,3.4254E-05
9543.000,3.4228E-05
9546.000,3.4196E-05
9550.000,3.4156E-05
9553.000,3.416E-05
9556.000,3.4143E-05
9560.000,3.4169E-05
9586.000,3.4218E-05
9589.000,3.4251E-05
9593.000,3.4238E-05
9596.000,3.4205E-05
9599.000,3.4202E-05
9603.000,3.4186E-05
9606.000,3.4147E-05
9610.000,3.4163E-05
9637.000,3.4156E-05
9640.000,3.4313E-05
9644.000,3.4297E-05
9648.000,3.4261E-05
9652.000,3.4228E-05
9655.000,3.4284E-05
9658.000,3.4486E-05
9683.000,3.4391E-05
9687.000,3.4287E-05
9690.000,3.4558E-05
9693.000,3.4502E-05
9697.000,3.4437E-05
9704.000,3.4339E-05
9707.000,3.4297E-05
9734.000,3.4238E-05
9738.000,3.43E-05
9741.000,3.4329E-05
9745.000,3.4316E-05
9748.000,3.4319E-05
9752.000,3.43E-05
9755.000,3.4303E-05
9759.000,3.428E-05
9763.000,3.4251E-05
9767.000,3.4192E-05
9770.000,3.4218E-05
9773.000,3.4225E-05
9777.000,3.4222E-05
9780.000,3.4192E-05
9784.000,3.4241E-05
9787.000,3.4267E-05
9792.000,3.4297E-05
9796.000,3.43E-05
9799.000,3.4293E-05
9803.000,3.4306E-05
9806.000,3.428E-05
9810.000,3.4261E-05
9840.000,3.4202E-05
9844.000,3.431E-05
9847.000,3.4316E-05
9851.000,3.4323E-05
9854.000,3.4316E-05
9858.000,3.428E-05
9883.000,3.4264E-05
9887.000,3.4222E-05
9891.000,3.4248E-05
9895.000,3.4274E-05
9898.000,3.4274E-05
9903.000,3.43E-05
9906.000,3.428E-05
9909.000,3.4261E-05
9934.000,3.4251E-05
9938.000,3.4202E-05
9942.000,3.4209E-05
9946.000,3.4235E-05
9949.000,3.4261E-05
9953.000,3.4277E-05
9959.000,3.4277E-05
9984.000,3.4257E-05
9988.000,3.4143E-05
9995.000,3.4186E-05
9999.000,3.4189E-05
